# flange crystal segment slope_theta intercept_theta slope_phi intercept_phi slope_x intercept_x slope_y intercept_y slope_z intercept_z
7	2	3	-0.2995	126.1500	0.9366	-135.2845	-0.6510	-128.0940	-0.7800	-111.8315	-0.1197	-127.6045
7	3	0	0.2069	109.0460	0.9872	-142.5675	0.1675	-155.3935	-0.0993	-107.7585	-1.2133	-65.0510
7	3	1	0.2218	109.2720	0.7927	-137.5080	0.1832	-140.3970	-0.1005	-122.3950	-1.2366	-64.4935
7	3	2	-0.0401	115.5680	0.9207	-137.0620	-0.6252	-132.0805	-0.7939	-115.2865	-0.8307	-84.2948
7	3	3	-0.0114	115.1520	1.2614	-141.7900	-0.5024	-147.6460	-0.4088	-101.4620	-0.8360	-84.9931
8	0	0	0.1929	109.0195	0.6119	-99.3045	0.1215	-33.6084	0.2541	-186.5990	-1.1167	-64.9807
8	0	1	0.1846	109.3340	0.4792	-93.2354	0.0469	-12.1563	-0.0093	-185.7145	-1.1128	-64.6725
8	0	2	-0.0684	115.6390	0.4844	-92.9704	-0.1190	-11.2625	-0.9696	-175.0380	-0.7069	-84.5704
8	0	3	-0.0386	115.1620	0.4418	-98.6440	0.1679	-33.3067	-1.2502	-174.6480	-0.7877	-84.7928
8	1	0	0.2328	108.9500	0.4400	-79.2523	-0.1822	33.8633	0.2050	-186.4505	-1.3055	-64.6685
8	1	1	-0.0149	115.1560	0.3389	-78.4418	-0.0126	32.4718	-0.7875	-175.4900	-0.8300	-84.8489
8	1	2	-0.0568	115.6220	0.4747	-85.5878	-0.2637	12.0272	-0.9362	-174.8245	-0.7835	-84.4226
8	1	3	0.2148	109.2640	0.3320	-85.5077	-0.0634	12.1872	0.0329	-185.7795	-1.2171	-64.4517
8	2	0	-0.1888	125.3885	0.2596	-77.6576	-0.0342	31.6418	-0.7914	-171.0060	-0.4198	-127.6380
8	2	1	-0.2470	126.2115	0.2167	-84.0849	-0.1339	11.2441	-0.9534	-170.0945	-0.2897	-128.3550
8	2	2	-0.1652	121.2850	0.2929	-85.0055	-0.1012	11.1151	-1.1034	-172.1565	-0.5447	-106.5135
8	2	3	-0.1173	120.7135	0.3141	-78.0480	-0.3426	33.2899	-0.8401	-172.5175	-0.6333	-106.6100
8	3	0	-0.2626	125.5885	0.7270	-97.9518	0.1020	-31.8209	-0.8769	-170.2455	-0.1927	-128.1620
8	3	1	-0.1565	120.8550	0.5719	-98.6498	0.1729	-33.1233	-0.9459	-172.0265	-0.4696	-107.1390
8	3	2	-0.1834	121.3745	0.4497	-92.4890	-0.0341	-10.9305	-1.2420	-171.8290	-0.4587	-106.8435
8	3	3	-0.2968	126.3400	0.5225	-91.7658	0.2254	-11.4575	-1.1402	-169.4600	-0.2080	-128.5445
9	0	0	-0.2809	125.4275	0.2414	-54.5262	0.3356	97.8621	-0.4093	-143.7510	-0.0097	-127.6915
9	0	1	-0.1936	120.9405	0.3651	-55.1874	0.5076	99.0941	-0.4455	-145.4670	-0.3474	-107.4745
9	0	2	-0.1744	121.2155	0.2013	-48.1481	0.5009	114.4900	-0.7435	-129.7630	-0.5277	-106.1700
9	0	3	-0.2597	125.9615	0.2739	-47.9467	0.5134	112.9370	-0.6287	-128.4685	-0.2251	-127.1600
9	1	0	0.2286	109.0050	0.2694	-55.0108	-0.1865	108.5215	0.0887	-155.5295	-1.2963	-64.9595
9	1	1	0.1884	109.3375	0.1750	-48.3895	0.0187	122.7625	0.0023	-139.8555	-1.1704	-64.6233
9	1	2	-0.0177	115.4940	0.2095	-48.4199	0.6909	115.5425	-0.7071	-131.7055	-0.9161	-84.0465
9	1	3	-0.0324	115.2475	0.1269	-54.8673	0.6863	100.0655	-0.7115	-147.0845	-0.8359	-85.1323
9	2	0	0.2490	108.9315	0.3049	-34.5871	-0.4717	156.1555	0.4189	-108.8725	-1.2769	-64.8777
9	2	1	-0.0097	115.1505	0.0987	-33.6072	0.4180	147.6540	-0.4612	-100.8340	-0.8488	-84.8852
9	2	2	-0.0383	115.5770	0.1293	-40.6912	0.6077	131.9630	-0.6414	-115.4950	-0.8311	-84.3329
9	2	3	0.1831	109.3355	0.1743	-40.8894	-0.2450	140.3100	0.0512	-122.7840	-1.0911	-64.7165
9	3	0	-0.2283	125.3655	0.1575	-33.4472	0.2844	144.1585	-0.5665	-97.7024	-0.2891	-127.3860
9	3	1	-0.2565	126.0035	0.1309	-40.5433	0.4109	128.6210	-0.6955	-112.5255	-0.2339	-127.3265
9	3	2	-0.1777	121.2140	0.0921	-40.6603	0.8702	129.5135	-0.8671	-113.9480	-0.5282	-106.2065
9	3	3	-0.1760	120.8420	0.1558	-33.6159	0.7060	145.1375	-0.7044	-98.5108	-0.4241	-107.0965
10	0	0	-0.2535	125.5445	0.2304	-11.1024	0.5873	170.8750	0.3768	-32.7522	-0.1699	-128.1840
10	0	1	-0.1377	120.7515	0.2070	-11.0712	0.9420	172.1645	0.2878	-33.0345	-0.5416	-106.7415
10	0	2	-0.1676	121.3235	0.0186	-3.6737	1.2514	171.8910	-0.0376	-10.8371	-0.6130	-106.4685
10	0	3	-0.2395	126.1980	-0.1045	-3.3537	0.6206	170.9555	-0.0492	-10.9381	-0.2622	-128.4195
10	1	0	0.1855	109.0185	0.0544	-10.4028	-0.1355	186.4875	0.0956	-33.5163	-1.1025	-65.0203
10	1	1	0.1787	109.3805	-0.0099	-3.6764	0.0075	185.5480	-0.0437	-11.9271	-1.0972	-64.8077
10	1	2	-0.0587	115.5930	-0.0216	-3.6842	1.1613	174.5890	-0.0531	-11.4121	-0.7678	-84.4166
